relName,className,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn,bug
math3\analysis\solvers\SecantSolver.java,org.apache.commons.math3.analysis.solvers.SecantSolver,49,10,3,58,1,2,0,0,2,1,0,0,0,0,0.5,0.016949153,0,0,0,47,49,2,0,2,4,0.040816327,0,0.040816327,0.081632653,0
math3\complex\Complex.java,org.apache.commons.math3.complex.Complex,391,101,6,81,0.730232558,0,0,12,0,7,0.013669881,0,0,0.117647059,0,0.085365854,0.007900603,0,0,351,391,42,2,19,61,0.10741688,0.00511509,0.04859335,0.15601023,0
math3\complex\ComplexField.java,org.apache.commons.math3.complex.ComplexField,23,6,2,6,1.2,0,0,1,0,1,0.05,0,0,0.142857143,0,0.142857143,0.022727273,0,0,20,23,3,0,0,3,0.130434783,0,0,0.130434783,0
math3\complex\ComplexFormat.java,org.apache.commons.math3.complex.ComplexFormat,182,39,7,41,0.815789474,0,0,2,1,0,0.118421053,0,0,0.05,0.125,0,0.065217391,0,0,165,182,20,3,13,33,0.10989011,0.016483516,0.071428571,0.181318681,0
math3\complex\ComplexUtils.java,org.apache.commons.math3.complex.ComplexUtils,17,5,4,19,,0,0,2,0,8,0,0,0,0.333333333,0,0.4,0,0,0,12,17,7,2,3,10,0.411764706,0.117647059,0.176470588,0.588235294,0
math3\dfp\BracketingNthOrderBrentSolverDFP.java,org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP,200,42,9,80,0.814814815,0,0,0,1,1,0,0,0,0,0.1,0.012345679,0,0,0,198,200,2,0,2,4,0.01,0,0.01,0.02,0
math3\dfp\Dfp.java,org.apache.commons.math3.dfp.Dfp,1522,354,3,78,0.885730212,0,1,3,0,2,0.002262933,0,0,0.008450704,0,0.025316456,0.00120003,0,0,1512,1522,10,0,0,10,0.006570302,0,0,0.006570302,1
math3\dfp\DfpDec.java,org.apache.commons.math3.dfp.DfpDec,225,52,2,91,,1,0,0,0,2,0,0,0,0,0,0.02173913,0,0,0,225,225,0,0,0,0,0,0,0,0,0
math3\dfp\DfpField.java,org.apache.commons.math3.dfp.DfpField,301,57,2,77,0.970588235,0,0,1,0,1,0.000773994,0,0,0.017241379,0,0.012820513,0.000392773,0,0,298,301,3,0,0,3,0.009966777,0,0,0.009966777,0
math3\dfp\DfpMath.java,org.apache.commons.math3.dfp.DfpMath,527,100,2,82,1,0,0,0,0,1,0,0,0,0,0,0.012048193,0,0,0,527,527,0,0,0,0,0,0,0,0,0
math3\distribution\AbstractIntegerDistribution.java,org.apache.commons.math3.distribution.AbstractIntegerDistribution,101,24,8,29,0.916666667,0,6,6,1,8,0.083333333,1,1,0.24,0.111111111,0.266666667,0.043478261,1,0.142857143,109,101,22,30,46,68,0.217821782,0.297029703,0.455445545,0.673267327,0
math3\distribution\SaddlePointExpansion.java,org.apache.commons.math3.distribution.SaddlePointExpansion,104,12,3,22,1,0,0,0,0,13,0,0,0,0,0,0.565217391,0,0,0,104,104,0,0,0,0,0,0,0,0,0
math3\exception\ConvergenceException.java,org.apache.commons.math3.exception.ConvergenceException,10,2,3,15,2,2,1,0,0,1,0,0,1,0,0,0.0625,0,0,0.5,10,10,0,0,0,0,0,0,0,0,0
math3\exception\DimensionMismatchException.java,org.apache.commons.math3.exception.DimensionMismatchException,17,3,2,16,1,3,2,0,0,1,0,0,0,0,0,0.058823529,0,0,0,17,17,0,0,0,0,0,0,0,0,0
math3\exception\MathArithmeticException.java,org.apache.commons.math3.exception.MathArithmeticException,25,5,3,12,0.625,1,0,0,0,1,0,0,0,0,0,0.076923077,0,0,0,23,25,2,0,1,3,0.08,0,0.04,0.12,0
math3\exception\MathIllegalArgumentException.java,org.apache.commons.math3.exception.MathIllegalArgumentException,21,4,2,11,0.666666667,1,16,0,0,1,0,0,4,0,0,0.083333333,0,0,0.235294118,20,21,1,0,1,2,0.047619048,0,0.047619048,0.095238095,0
math3\exception\MathIllegalNumberException.java,org.apache.commons.math3.exception.MathIllegalNumberException,13,2,1,13,1,2,8,0,0,1,0,0,1,0,0,0.071428571,0,0,0.111111111,13,13,0,0,0,0,0,0,0,0,0
math3\exception\MathIllegalStateException.java,org.apache.commons.math3.exception.MathIllegalStateException,31,6,3,13,0.7,1,7,0,0,1,0,0,3,0,0,0.071428571,0,0,0.375,29,31,2,0,1,3,0.064516129,0,0.032258065,0.096774194,0
math3\exception\MathInternalError.java,org.apache.commons.math3.exception.MathInternalError,13,3,3,16,1,2,0,1,1,2,0,0,0,0.25,0.25,0.117647059,0,0,0,10,13,3,0,0,3,0.230769231,0,0,0.230769231,0
math3\exception\MathParseException.java,org.apache.commons.math3.exception.MathParseException,15,2,2,15,2,2,0,0,0,1,0,0,0,0,0,0.0625,0,0,0,15,15,0,0,0,0,0,0,0,0,0
math3\exception\MathUnsupportedOperationException.java,org.apache.commons.math3.exception.MathUnsupportedOperationException,24,5,3,12,0.75,1,0,0,0,1,0,0,0,0,0,0.076923077,0,0,0,23,24,1,0,1,2,0.041666667,0,0.041666667,0.083333333,0
math3\exception\MaxCountExceededException.java,org.apache.commons.math3.exception.MaxCountExceededException,16,3,3,16,1,2,1,0,0,1,0,0,0,0,0,0.058823529,0,0,0,16,16,0,0,0,0,0,0,0,0,0
math3\exception\MultiDimensionMismatchException.java,org.apache.commons.math3.exception.MultiDimensionMismatchException,28,6,2,17,0.8,2,1,0,0,1,0,0,0,0,0,0.055555556,0,0,0,28,28,0,0,0,0,0,0,0,0,0
math3\exception\NoBracketingException.java,org.apache.commons.math3.exception.NoBracketingException,33,6,2,17,0.88,2,0,0,0,1,0,0,0,0,0,0.055555556,0,0,0,33,33,0,0,0,0,0,0,0,0,0
math3\exception\NoDataException.java,org.apache.commons.math3.exception.NoDataException,9,2,2,13,2,2,0,0,0,1,0,0,0,0,0,0.071428571,0,0,0,9,9,0,0,0,0,0,0,0,0,0
